"endTime","artistName","trackName","msPlayed","segPlayed","minPlayed","mesAño"
2019-08-06 13:34:00,"Oasis","Morning Glory - Remastered",303300,303.3,5.06,"agosto 19"
2019-08-06 13:38:00,"Oasis","She's Electric - Remastered",220920,220.92,3.68,"agosto 19"
2019-08-06 13:41:00,"Oasis","Where Did It All Go Wrong?",4730,4.73,0.08,"agosto 19"
2019-08-06 13:41:00,"Oasis","Married with Children - Remastered",195000,195,3.25,"agosto 19"
2019-08-06 13:41:00,"Oasis","Married with Children - Remastered",0,0,0,"agosto 19"
2019-08-06 13:48:00,"Oasis","She's Electric - Remastered",220920,220.92,3.68,"agosto 19"
2019-08-06 13:51:00,"Oasis","Where Did It All Go Wrong?",5708,5.708,0.1,"agosto 19"
2019-08-06 13:51:00,"Oasis","Married with Children - Remastered",195000,195,3.25,"agosto 19"
2019-08-06 13:58:00,"Oasis","Gas Panic!",368266,368.266,6.14,"agosto 19"
2019-08-06 14:10:00,"Kendrick Lamar","Bitch, Don’t Kill My Vibe - Remix",26966,26.966,0.45,"agosto 19"
2019-08-06 14:11:00,"Oasis","Roll with It - Remastered",183567,183.567,3.06,"agosto 19"
2019-08-06 22:10:00,"Oasis","The Importance of Being Idle",4902,4.902,0.08,"agosto 19"
2019-08-06 22:10:00,"Oasis","My Big Mouth",12960,12.96,0.22,"agosto 19"
2019-08-06 22:10:00,"Oasis","Sunday Morning Call",297,0.297,0,"agosto 19"
2019-08-06 22:49:00,"Oasis","Go Let It Out",2375,2.375,0.04,"agosto 19"
2019-08-07 02:20:00,"Oasis","Don't Look Back in Anger - Remastered",6000,6,0.1,"agosto 19"
2019-08-07 02:25:00,"Oasis","Go Let It Out",276994,276.994,4.62,"agosto 19"
2019-08-07 02:29:00,"Oasis","Half the World Away - Remastered",267333,267.333,4.46,"agosto 19"
2019-08-07 02:33:00,"Oasis","Little By Little",244230,244.23,4.07,"agosto 19"
2019-08-07 02:34:00,"Oasis","Little By Little",33098,33.098,0.55,"agosto 19"
2019-08-07 02:39:00,"Calle 13","El Aguante",288718,288.718,4.81,"agosto 19"
2019-08-07 02:43:00,"Calle 13","No Hay Nadie Como Tú",293315,293.315,4.89,"agosto 19"
2019-08-07 02:44:00,"Calle 13","Cumbia de los Aburridos",874,0.874,0.01,"agosto 19"
2019-08-07 02:44:00,"Calle 13","Ven Y Critícame",31975,31.975,0.53,"agosto 19"
2019-08-07 02:44:00,"Calle 13","Un Beso de Desayuno",842,0.842,0.01,"agosto 19"
2019-08-07 02:44:00,"Calle 13","Suave Mix - Blass Remix",1032,1.032,0.02,"agosto 19"
2019-08-07 02:44:00,"Calle 13","La Fokin Moda",1113,1.113,0.02,"agosto 19"
2019-08-07 02:44:00,"Calle 13","Pa'l Norte (feat. Orishas)",676,0.676,0.01,"agosto 19"
2019-08-07 02:44:00,"Calle 13","Los Idiotas",2018,2.018,0.03,"agosto 19"
2019-08-07 02:48:00,"Calle 13","Cumbia de los Aburridos",246456,246.456,4.11,"agosto 19"
2019-08-07 03:00:00,"Calle 13","Pa'l Norte (feat. Orishas)",1997,1.997,0.03,"agosto 19"
2019-08-07 03:32:00,"Oasis","Roll with It - Remastered",174080,174.08,2.9,"agosto 19"
2019-08-07 12:01:00,"Calle 13","Pa'l Norte (feat. Orishas)",280053,280.053,4.67,"agosto 19"
2019-08-07 12:04:00,"Calle 13","Latinoamérica",11241,11.241,0.19,"agosto 19"
2019-08-07 12:04:00,"Calle 13","Latinoamérica",132201,132.201,2.2,"agosto 19"
2019-08-07 12:04:00,"Calle 13","Baile De Los Pobres",851,0.851,0.01,"agosto 19"
2019-08-07 12:09:00,"Calle 13","Latinoamérica",290573,290.573,4.84,"agosto 19"
2019-08-07 12:13:00,"Calle 13","Ven Y Critícame",265213,265.213,4.42,"agosto 19"
2019-08-07 12:18:00,"Calle 13","La Bala",267413,267.413,4.46,"agosto 19"
2019-08-07 12:21:00,"Calle 13","Muerte En Hawaii",189867,189.867,3.16,"agosto 19"
2019-08-07 12:26:00,"Joan Manuel Serrat","Algo Personal",320867,320.867,5.35,"agosto 19"
2019-08-07 12:30:00,"Calle 13","La Hormiga Brava",226107,226.107,3.77,"agosto 19"
2019-08-07 12:35:00,"Calle 13","Pa'l Norte (feat. Orishas)",281080,281.08,4.68,"agosto 19"
2019-08-07 12:42:00,"Calle 13","La Perla",416133,416.133,6.94,"agosto 19"
2019-08-07 12:52:00,"Los Tigres Del Norte","América",243000,243,4.05,"agosto 19"
2019-08-07 12:52:00,"Los Tigres Del Norte","América",38891,38.891,0.65,"agosto 19"
2019-08-07 12:53:00,"Calle 13","Así de Grandes Son las Ideas",84690,84.69,1.41,"agosto 19"
2019-08-07 12:57:00,"Calle 13","Así de Grandes Son las Ideas",226065,226.065,3.77,"agosto 19"
2019-08-07 13:04:00,"Calle 13","John, El Esquizofrénico",274089,274.089,4.57,"agosto 19"
2019-08-07 13:07:00,"Calle 13","Cabe-c-o",214180,214.18,3.57,"agosto 19"
2019-08-07 13:09:00,"Calle 13","La Bala",3564,3.564,0.06,"agosto 19"
2019-08-07 13:09:00,"Calle 13","Se Vale To-To",98886,98.886,1.65,"agosto 19"
2019-08-07 13:13:00,"Calle 13","Atrévete-Te-Te",239259,239.259,3.99,"agosto 19"
2019-08-07 13:16:00,"Calle 13","Electro Movimiento",196986,196.986,3.28,"agosto 19"
2019-08-07 13:20:00,"Calle 13","Tango del Pecado (feat. Bajofondo Tango Club & Panasuyo)",253236,253.236,4.22,"agosto 19"
2019-08-07 13:24:00,"Calle 13","Vamo' A Portarnos Mal",243840,243.84,4.06,"agosto 19"
2019-08-07 13:28:00,"Calle 13","Ojos Color Sol",215807,215.807,3.6,"agosto 19"
2019-08-07 13:47:00,"Calle 13","Muerte En Hawaii",13794,13.794,0.23,"agosto 19"
2019-08-07 13:47:00,"Calle 13","La Hormiga Brava",111778,111.778,1.86,"agosto 19"
2019-08-07 13:52:00,"Chavela Vargas","Cancion de las simples cosas (en directo)",272813,272.813,4.55,"agosto 19"
2019-08-07 13:52:00,"Mecano","""Eungenio"" Salvador Dali",1414,1.414,0.02,"agosto 19"
2019-08-07 13:52:00,"Armando Manzanero","El Ciego",0,0,0,"agosto 19"
2019-08-07 13:52:00,"Joaquín Sabina","La del Pirata Cojo - En Directo",1383,1.383,0.02,"agosto 19"
2019-08-07 13:52:00,"Miguel Bosé","Salamandra",718,0.718,0.01,"agosto 19"
2019-08-07 13:52:00,"Cómplices","Poco a Poco - En Directo",0,0,0,"agosto 19"
2019-08-07 13:52:00,"Diego El Cigala","Dos gardenias",2850,2.85,0.05,"agosto 19"
2019-08-07 13:55:00,"Joan Manuel Serrat","Mediterraneo",205219,205.219,3.42,"agosto 19"
2019-08-07 14:00:00,"Joaquín Sabina","19 Dias y 500 Noches - En Directo",319043,319.043,5.32,"agosto 19"
2019-08-07 14:01:00,"Oscar Chavez","Gracias A La Vida",1996,1.996,0.03,"agosto 19"
2019-08-07 14:01:00,"Joan Manuel Serrat","Y Sin Embargo",938,0.938,0.02,"agosto 19"
2019-08-07 14:01:00,"Miguel Rios","Fiebre",1043,1.043,0.02,"agosto 19"
2019-08-07 14:01:00,"La Unión","Lobo-hombre en París",318,0.318,0.01,"agosto 19"
2019-08-07 14:01:00,"Antonio Machín","Ya Sé Que Tienes Novio",0,0,0,"agosto 19"
2019-08-07 14:01:00,"Nacha Pop","Vistete",0,0,0,"agosto 19"
2019-08-07 14:01:00,"La Unión","Maracaibo",0,0,0,"agosto 19"
2019-08-07 14:01:00,"Gabinete Caligari","Más dura será la caida",2213,2.213,0.04,"agosto 19"
2019-08-07 14:01:00,"Nino Bravo","Un Beso Y Una Flor",783,0.783,0.01,"agosto 19"
2019-08-07 14:01:00,"Luis Eduardo Aute","Invisible",124,0.124,0,"agosto 19"
2019-08-07 14:01:00,"Radio Futura","Veneno en la Piel",617,0.617,0.01,"agosto 19"
2019-08-07 14:01:00,"Diego El Cigala","Bravo",816,0.816,0.01,"agosto 19"
2019-08-07 14:01:00,"Mecano","Hoy No Me Puedo Levantar",891,0.891,0.01,"agosto 19"
2019-08-07 14:01:00,"Zenet","Lo Que Dura un Parpadeo",0,0,0,"agosto 19"
2019-08-07 14:01:00,"Hombres G","Sueltate El Pelo",377,0.377,0.01,"agosto 19"
2019-08-07 14:01:00,"Tania Libertad","Sombras",3257,3.257,0.05,"agosto 19"
2019-08-07 14:01:00,"Mercedes Sosa","Zamba Para Olvidarte (with Diego Torres)",132,0.132,0,"agosto 19"
2019-08-07 14:01:00,"Jarabe De Palo","Grita",0,0,0,"agosto 19"
2019-08-07 14:01:00,"Francisco Céspedes","Vida Loca",0,0,0,"agosto 19"
2019-08-07 14:01:00,"Joaquín Sabina","Y Nos Dieron las Diez",887,0.887,0.01,"agosto 19"
2019-08-07 14:01:00,"Miguel Rios","Bienvenidos",670,0.67,0.01,"agosto 19"
2019-08-07 14:01:00,"Miguel Bosé","Amante Bandido",0,0,0,"agosto 19"
2019-08-07 14:01:00,"Jarabe De Palo","Depende",1359,1.359,0.02,"agosto 19"
2019-08-07 14:01:00,"Alaska Y Dinarama","Ni tú ni nadie",634,0.634,0.01,"agosto 19"
2019-08-07 14:01:00,"Chavela Vargas","Soledad (en directo)",1053,1.053,0.02,"agosto 19"
2019-08-07 14:01:00,"Alaska Y Dinarama","A quién le importa",111,0.111,0,"agosto 19"
2019-08-07 14:01:00,"Nacha Pop","El Sitio De Mi Recreo",764,0.764,0.01,"agosto 19"
2019-08-07 14:01:00,"Raphael","Mi gran noche",65,0.065,0,"agosto 19"
2019-08-07 14:01:00,"Los Secretos","Ojos de gata",100,0.1,0,"agosto 19"
2019-08-07 14:01:00,"Luz Casal","Un nuevo día brillará",1057,1.057,0.02,"agosto 19"
2019-08-07 14:01:00,"Luis Eduardo Aute","Alevosía",764,0.764,0.01,"agosto 19"
2019-08-07 14:01:00,"Tania Libertad","Cuatro Palabras",0,0,0,"agosto 19"
2019-08-07 14:01:00,"Armando Manzanero","Somos novios (feat. Lolita)",0,0,0,"agosto 19"
2019-08-07 14:01:00,"Maria Dolores Pradera","Caballo Viejo",90,0.09,0,"agosto 19"
2019-08-07 14:02:00,"Chavela Vargas","Luz de luna (en directo)",1307,1.307,0.02,"agosto 19"
2019-08-07 14:02:00,"Luz Casal","No me importa nada",13144,13.144,0.22,"agosto 19"
2019-08-07 14:06:00,"Mecano","Barco a Venus",4876,4.876,0.08,"agosto 19"
2019-08-07 14:06:00,"Chavela Vargas","Luz de luna (en directo)",239546,239.546,3.99,"agosto 19"
2019-08-07 14:06:00,"Luz Casal","No me importa nada",9321,9.321,0.16,"agosto 19"
2019-08-07 14:06:00,"Hombres G","Devuélveme a mi chica",1384,1.384,0.02,"agosto 19"
2019-08-07 14:06:00,"Raphael","Como yo te amo",1534,1.534,0.03,"agosto 19"
2019-08-07 14:10:00,"Joaquín Sabina","19 Dias y 500 Noches - En Directo",142246,142.246,2.37,"agosto 19"
2019-08-07 17:41:00,"Joaquín Sabina","19 Dias y 500 Noches - En Directo",320657,320.657,5.34,"agosto 19"
2019-08-07 17:42:00,"Pablo Milanés","El Amor De Mi Vida",63032,63.032,1.05,"agosto 19"
2019-08-07 19:04:00,"Diego El Cigala","Periódico de Ayer",188160,188.16,3.14,"agosto 19"
2019-08-07 22:51:00,"Nacha Pop","Lucha De Gigantes",0,0,0,"agosto 19"
2019-08-07 22:51:00,"Radio Futura","Escuela de Calor",484,0.484,0.01,"agosto 19"
2019-08-07 22:51:00,"La Unión","Maracaibo",1577,1.577,0.03,"agosto 19"
2019-08-07 22:51:00,"Gabinete Caligari","Más dura será la caida",1441,1.441,0.02,"agosto 19"
2019-08-07 22:51:00,"Chavela Vargas","Luz de luna (en directo)",3474,3.474,0.06,"agosto 19"
2019-08-07 22:51:00,"Jarabe De Palo","Bonito",2774,2.774,0.05,"agosto 19"
2019-08-07 22:51:00,"Jarabe De Palo","Grita",1414,1.414,0.02,"agosto 19"
2019-08-07 22:51:00,"Luz Casal","No me importa nada",1621,1.621,0.03,"agosto 19"
2019-08-07 22:51:00,"Joaquín Sabina","19 Dias y 500 Noches - En Directo",333146,333.146,5.55,"agosto 19"
2019-08-07 22:51:00,"Cómplices","Los tejados",0,0,0,"agosto 19"
2019-08-07 22:51:00,"Nacha Pop","El Sitio De Mi Recreo",3008,3.008,0.05,"agosto 19"
2019-08-07 22:51:00,"Pablo Milanés","El Amor De Mi Vida",1409,1.409,0.02,"agosto 19"
2019-08-07 22:51:00,"Joan Manuel Serrat","Que Va a Ser de Ti",944,0.944,0.02,"agosto 19"
2019-08-07 22:51:00,"Raphael","Como yo te amo",1430,1.43,0.02,"agosto 19"
2019-08-07 22:51:00,"Armando Manzanero","Mi Historia Entre Tus Dedos - En Vivo",0,0,0,"agosto 19"
2019-08-07 22:51:00,"Mercedes Sosa","Zona De Promesas (feat. Gustavo Cerati)",1955,1.955,0.03,"agosto 19"
2019-08-07 22:51:00,"Tania Libertad","Cuatro Palabras",2450,2.45,0.04,"agosto 19"
2019-08-07 22:51:00,"Diego El Cigala","Periódico de Ayer",963,0.963,0.02,"agosto 19"
2019-08-07 22:51:00,"Alaska Y Dinarama","Mi novio es un zombi",0,0,0,"agosto 19"
2019-08-07 22:51:00,"Miguel Bosé","Sevilla",0,0,0,"agosto 19"
2019-08-07 22:51:00,"Oscar Chavez","El Pájaro y el Chanate - En Vivo",2459,2.459,0.04,"agosto 19"
2019-08-07 22:53:00,"Hombres G","Devuélveme a mi chica",113069,113.069,1.88,"agosto 19"
2019-08-07 23:12:00,"The Avalanches","Harmony",640,0.64,0.01,"agosto 19"
2019-08-07 23:12:00,"Peras y manzanas","Banco de México",1060715,1060.715,17.68,"agosto 19"
2019-08-07 23:12:00,"Justice","We Are Your Friends (Reprise) - Live Version",1319,1.319,0.02,"agosto 19"
2019-08-07 23:12:00,"St Germain","Rose rouge",3132,3.132,0.05,"agosto 19"
2019-08-07 23:18:00,"Guts","All or Nothing",4048,4.048,0.07,"agosto 19"
2019-08-07 23:18:00,"The Chemical Brothers","Got To Keep On",316680,316.68,5.28,"agosto 19"
2019-08-07 23:18:00,"Hercules & Love Affair","Iris",14595,14.595,0.24,"agosto 19"
2019-08-07 23:21:00,"Moby","Lift Me Up",199275,199.275,3.32,"agosto 19"
2019-08-07 23:25:00,"Sofa Surfers","Sofa Rockers - Richard Dorfmeister Remix",23823,23.823,0.4,"agosto 19"
2019-08-08 01:50:00,"Cri-Cri","¿Cómo Le Va? - (Remasterizado)",4047,4.047,0.07,"agosto 19"
2019-08-08 01:50:00,"Manuel Bernal","Un Viaje De Cri-Cri - (Cuento) (Remasterizado)",10007,10.007,0.17,"agosto 19"
2019-08-08 01:55:00,"Cri-Cri","¿Cómo Le Va? - (Remasterizado)",278362,278.362,4.64,"agosto 19"
2019-08-08 01:56:00,"Manuel Bernal","Cri- Cri Se Complica La Vida - (Cuento) (Remasterizado)",59000,59,0.98,"agosto 19"
2019-08-08 02:00:00,"Cri-Cri","El Comal y la Olla - Remasterizado",210600,210.6,3.51,"agosto 19"
2019-08-08 02:00:00,"Manuel Bernal","Retorno A La Casa Sin Techo - (Cuento) (Remasterizado)",39000,39,0.65,"agosto 19"
2019-08-08 02:02:00,"Cri-Cri","Papá Elefante - Remasterizado",114493,114.493,1.91,"agosto 19"
2019-08-08 02:04:00,"Manuel Bernal","Atleta Oficinista De Record Único - (Cuento) (Remasterizado)",79000,79,1.32,"agosto 19"
2019-08-08 02:07:00,"Cri-Cri","Jorobita - (Remasterizado)",211467,211.467,3.52,"agosto 19"
2019-08-08 02:08:00,"Cri-Cri","Tema de Cri-Cri - (Variación Arrullo Del Río) (Remasterizado)",39493,39.493,0.66,"agosto 19"
2019-08-08 02:10:00,"Manuel Bernal","Mañanitas Mojadas - (Cuento) (Remasterizado)",113733,113.733,1.9,"agosto 19"
2019-08-08 02:14:00,"Cri-Cri","El Chorrito - (Remasterizado)",262533,262.533,4.38,"agosto 19"
2019-08-08 02:16:00,"Manuel Bernal","Gustos De Cri- Cri - (Cuento) (Remasterizado)",124227,124.227,2.07,"agosto 19"
2019-08-08 03:06:00,"Cri-Cri","Baile De Los Muñecos - (Remasterizado)",176000,176,2.93,"agosto 19"
2019-08-08 12:12:00,"The Strokes","What Ever Happened?",169274,169.274,2.82,"agosto 19"
2019-08-08 12:15:00,"Interpol","C'mere",191146,191.146,3.19,"agosto 19"
2019-08-08 12:16:00,"Travis","Sing",56244,56.244,0.94,"agosto 19"
2019-08-08 12:19:00,"Travis","Sing",172385,172.385,2.87,"agosto 19"
2019-08-08 12:23:00,"Morrissey","Suedehead - 2011 Remaster",235520,235.52,3.93,"agosto 19"
2019-08-08 12:28:00,"Pulp","Love Is Blind (Live)",306080,306.08,5.1,"agosto 19"
2019-08-08 12:33:00,"The Smiths","This Charming Man - New York Vocal; 2008 Remaster",336160,336.16,5.6,"agosto 19"
2019-08-08 12:37:00,"The Good, the Bad & the Queen","The Great Fire",236145,236.145,3.94,"agosto 19"
2019-08-08 12:41:00,"Blur","The Universal",240120,240.12,4,"agosto 19"
2019-08-08 12:51:00,"Kings of Leon","Knocked Up",71000,71,1.18,"agosto 19"
2019-08-08 12:51:00,"Kings of Leon","Knocked Up",31938,31.938,0.53,"agosto 19"
2019-08-08 12:52:00,"Blur","The Universal",9618,9.618,0.16,"agosto 19"
2019-08-08 12:52:00,"Kings of Leon","Knocked Up",10126,10.126,0.17,"agosto 19"
2019-08-08 12:59:00,"Kasabian","eez-eh",1534,1.534,0.03,"agosto 19"
2019-08-08 12:59:00,"Doves","10:03",807,0.807,0.01,"agosto 19"
2019-08-08 12:59:00,"Kings of Leon","Knocked Up",430346,430.346,7.17,"agosto 19"
2019-08-08 12:59:00,"The Libertines","What Katie Did",5891,5.891,0.1,"agosto 19"
2019-08-08 13:02:00,"Yeah Yeah Yeahs","Honeybear",145666,145.666,2.43,"agosto 19"
2019-08-08 13:03:00,"The Verve","Lucky Man",9314,9.314,0.16,"agosto 19"
2019-08-08 13:03:00,"Manic Street Preachers","People Give In",12848,12.848,0.21,"agosto 19"
2019-08-08 13:08:00,"Oasis","Stop Crying Your Heart Out",303114,303.114,5.05,"agosto 19"
2019-08-08 13:21:00,"Arctic Monkeys","I Bet You Look Good On The Dancefloor",54944,54.944,0.92,"agosto 19"
2019-08-08 13:34:00,"Arctic Monkeys","I Bet You Look Good On The Dancefloor",118416,118.416,1.97,"agosto 19"
2019-08-08 13:43:00,"Parquet Courts","Human Performance",255880,255.88,4.26,"agosto 19"
2019-08-08 13:48:00,"Supergrass","Alright",180880,180.88,3.01,"agosto 19"
2019-08-08 13:53:00,"Arcade Fire","Suburban War",285133,285.133,4.75,"agosto 19"
2019-08-08 14:05:00,"Franz Ferdinand","Take Me Out",1077,1.077,0.02,"agosto 19"
2019-08-08 14:05:00,"Joy Division","Isolation - 2007 Remaster",168802,168.802,2.81,"agosto 19"
2019-08-08 14:05:00,"Maximo Park","Brain Cells",0,0,0,"agosto 19"
2019-08-08 14:09:00,"Morrissey","Something Is Squeezing My Skull",2652,2.652,0.04,"agosto 19"
2019-08-08 14:09:00,"Interpol","Evil",215826,215.826,3.6,"agosto 19"
2019-08-08 14:09:00,"Placebo","Every You Every Me - MTV Unplugged",9878,9.878,0.16,"agosto 19"
2019-08-08 14:09:00,"Travis","Flowers In The Window",7508,7.508,0.13,"agosto 19"
2019-08-08 14:10:00,"TV On The Radio","Happy Idiot",2876,2.876,0.05,"agosto 19"
2019-08-08 14:13:00,"White Lies","Bigger Than Us",2003,2.003,0.03,"agosto 19"
2019-08-08 14:13:00,"The Strokes","The Modern Age",208066,208.066,3.47,"agosto 19"
2019-08-08 14:13:00,"The Raconteurs","Level",23166,23.166,0.39,"agosto 19"
2019-08-08 14:14:00,"Pulp","Do You Remember The First Time?",4532,4.532,0.08,"agosto 19"
2019-08-08 14:14:00,"LCD Soundsystem","North American Scum",6677,6.677,0.11,"agosto 19"
2019-08-08 14:14:00,"The Dandy Warhols","Highlife",5193,5.193,0.09,"agosto 19"
2019-08-08 14:17:00,"The Jam","Town Called Malice",173320,173.32,2.89,"agosto 19"
2019-08-08 14:18:00,"The Smiths","Please, Please, Please, Let Me Get What I Want - 2011 Remaster",112291,112.291,1.87,"agosto 19"
2019-08-08 14:19:00,"The Cribs","We Share The Same Skies",4403,4.403,0.07,"agosto 19"
2019-08-08 14:19:00,"New Order","Elegia - 2015 Remaster",4458,4.458,0.07,"agosto 19"
2019-08-08 14:22:00,"Editors","Munich",226426,226.426,3.77,"agosto 19"
2019-08-08 14:27:00,"Noel Gallagher's High Flying Birds","Black Star Dancing",245814,245.814,4.1,"agosto 19"
2019-08-08 14:38:00,"Belle & Sebastian","Like Dylan In The Movies - Live Version",245642,245.642,4.09,"agosto 19"
2019-08-08 14:38:00,"Belle & Sebastian","Like Dylan In The Movies - Live Version",466,0.466,0.01,"agosto 19"
2019-08-08 14:39:00,"Franz Ferdinand","Tell Her Tonight",128,0.128,0,"agosto 19"
2019-08-08 14:39:00,"Television","Days - Remastered",294,0.294,0,"agosto 19"
2019-08-08 14:39:00,"Joy Division","Disorder - 2007 Remaster",1501,1.501,0.03,"agosto 19"
2019-08-08 14:39:00,"Arctic Monkeys","The View From The Afternoon",2081,2.081,0.03,"agosto 19"
2019-08-08 14:39:00,"Travis","Chinese Blues",0,0,0,"agosto 19"
2019-08-08 14:39:00,"Interpol","The Rover",2389,2.389,0.04,"agosto 19"
2019-08-08 14:39:00,"The Verve","The Drugs Don't Work",3123,3.123,0.05,"agosto 19"
2019-08-08 14:39:00,"Arcade Fire","Creature Comfort",1220,1.22,0.02,"agosto 19"
2019-08-08 14:42:00,"Oasis","She's Electric - Remastered",220920,220.92,3.68,"agosto 19"
2019-08-08 14:57:00,"The Rapture","House Of Jealous Lovers",211974,211.974,3.53,"agosto 19"
2019-08-08 17:52:00,"Pepe Jara","Luz De Luna",7007,7.007,0.12,"agosto 19"
2019-08-08 17:55:00,"Pepe Jara","Luz De Luna",169439,169.439,2.82,"agosto 19"
2019-08-08 17:58:00,"Agustín Lara","Si Dejas Que Te Besen - Remastered",188640,188.64,3.14,"agosto 19"
2019-08-08 18:01:00,"Olga Guillot","Bravo",182613,182.613,3.04,"agosto 19"
2019-08-08 18:04:00,"Alberto Beltran","Todo Me Gusta de Ti",161347,161.347,2.69,"agosto 19"
2019-08-08 18:07:00,"La Sonora Matancera","Guede Zaina",188682,188.682,3.14,"agosto 19"
2019-08-08 18:10:00,"Toña La Negra","Cenizas",192400,192.4,3.21,"agosto 19"
2019-08-08 18:13:00,"Bienvenido Granda","Egoismo",164587,164.587,2.74,"agosto 19"
2019-08-08 18:16:00,"Los Tecolines","Besos de Plata",169280,169.28,2.82,"agosto 19"
2019-08-08 18:19:00,"Eugenia Leon","Contigo Aprendi",205440,205.44,3.42,"agosto 19"
2019-08-08 18:22:00,"Javier Solís","Dos Almas",181920,181.92,3.03,"agosto 19"
2019-08-08 18:25:00,"Mariachi Vargas De Tecalitlan","El son de la negra",179000,179,2.98,"agosto 19"
2019-08-08 18:28:00,"Carlos Lico","Se Me Olvido Que Te Olvide",188186,188.186,3.14,"agosto 19"
2019-08-08 18:31:00,"Los Tres Ases","Sabor a Mí",169413,169.413,2.82,"agosto 19"
2019-08-08 18:32:00,"Leonardo Favio","Fuiste Mía un Verano",19000,19,0.32,"agosto 19"
2019-08-08 18:35:00,"Toña La Negra","Cenizas",192400,192.4,3.21,"agosto 19"
2019-08-08 18:38:00,"Bienvenido Granda","Egoismo",164587,164.587,2.74,"agosto 19"
2019-08-08 18:40:00,"Los Tecolines","Besos de Plata",169280,169.28,2.82,"agosto 19"
2019-08-08 18:43:00,"Eugenia Leon","Contigo Aprendi",168000,168,2.8,"agosto 19"
2019-08-08 18:43:00,"Los Tres Ases","Sabor a Mí",0,0,0,"agosto 19"
2019-08-08 18:43:00,"Javier Solís","Dos Almas",0,0,0,"agosto 19"
2019-08-08 18:43:00,"Mariachi Vargas De Tecalitlan","El son de la negra",0,0,0,"agosto 19"
2019-08-08 18:43:00,"La Sonora Santanera","Perfume de Gardenia",0,0,0,"agosto 19"
2019-08-08 18:43:00,"Carlos Lico","Se Me Olvido Que Te Olvide",1000,1,0.02,"agosto 19"
2019-08-08 18:43:00,"Leonardo Favio","Fuiste Mía un Verano",0,0,0,"agosto 19"
2019-08-08 18:43:00,"Los Panchos","Sin un Amor",0,0,0,"agosto 19"
2019-08-08 18:47:00,"Pedro Infante","Cien años",212707,212.707,3.55,"agosto 19"
2019-08-08 18:51:00,"Lola Beltrán","Cucurrucucu Paloma",231093,231.093,3.85,"agosto 19"
2019-08-08 18:54:00,"Victor Yturbe ""El Piruli""","Me Esta Gustando",186427,186.427,3.11,"agosto 19"
2019-08-08 18:57:00,"Diego Verdaguer","Nena",162717,162.717,2.71,"agosto 19"
2019-08-08 19:00:00,"Los Dandys","Dos Paralelas",179000,179,2.98,"agosto 19"
2019-08-08 19:03:00,"Lucho Gatica","Solamente Una Vez",204200,204.2,3.4,"agosto 19"
2019-08-08 19:06:00,"Pepe Jara","El Andariego",176773,176.773,2.95,"agosto 19"
